
80, 80, 341.76014981270123, 0
700, 80, 341.76014981270123, 0
80, 0, 341.76014981270123, 0
83, 83, 336.6184783995079, 0
703, 83, 336.6184783995079, 0
83, 3, 336.6184783995079, 0
87, 87, 332.77319603597886, 0
707, 87, 332.77319603597886, 0
87, 7, 332.77319603597886, 0
90, 90, 328.93768406797057, 0
710, 90, 328.93768406797057, 0
90, 10, 328.93768406797057, 0
93, 93, 323.83946640272245, 0
713, 93, 323.83946640272245, 0
93, 13, 323.83946640272245, 0
97, 97, 320.0281237641467, 0
717, 97, 320.0281237641467, 0
97, 17, 320.0281237641467, 0
100, 100, 316.22776601683796, 0
720, 100, 316.22776601683796, 0
100, 20, 316.22776601683796, 0
103, 103, 311.17840542042757, 0
723, 103, 311.17840542042757, 0
103, 23, 311.17840542042757, 0
107, 107, 307.405269961333, 0
727, 107, 307.405269961333, 0
107, 27, 307.405269961333, 0
110, 110, 303.6445290137795, 0
730, 110, 303.6445290137795, 0
110, 30, 303.6445290137795, 0
113, 113, 298.6502971704532, 0
733, 113, 298.6502971704532, 0
113, 33, 298.6502971704532, 0
117, 117, 294.92032822442064, 0
737, 117, 294.92032822442064, 0
117, 37, 294.92032822442064, 0
120, 120, 291.20439557122074, 0
740, 120, 291.20439557122074, 0
120, 40, 291.20439557122074, 0
123, 123, 286.27259736132623, 0
743, 123, 286.27259736132623, 0
123, 43, 286.27259736132623, 0
127, 127, 282.591578076913, 0
747, 127, 282.591578076913, 0
127, 47, 282.591578076913, 0
130, 130, 278.9265136196271, 0
750, 130, 278.9265136196271, 0
130, 50, 278.9265136196271, 0
133, 133, 274.0656855573131, 0
753, 133, 274.0656855573131, 0
133, 53, 274.0656855573131, 0
137, 137, 270.44038160008574, 0
757, 137, 270.44038160008574, 0
137, 57, 270.44038160008574, 0
140, 140, 266.8332812825267, 0
760, 140, 266.8332812825267, 0
140, 60, 266.8332812825267, 0
143, 143, 262.0534296665472, 0
763, 143, 262.0534296665472, 0
143, 63, 262.0534296665472, 0
147, 147, 258.4917793663853, 0
767, 147, 258.4917793663853, 0
147, 67, 258.4917793663853, 0
150, 150, 254.95097567963924, 0
770, 150, 254.95097567963924, 0
150, 70, 254.95097567963924, 0
153, 153, 250.26386075500395, 0
773, 153, 250.26386075500395, 0
153, 73, 250.26386075500395, 0
157, 157, 246.7752013472991, 0
777, 157, 246.7752013472991, 0
157, 77, 246.7752013472991, 0
160, 160, 247.09714688761585, 0
780, 160, 247.09714688761585, 0
160, 80, 247.09714688761585, 0
163, 163, 248.62019226120793, 0
783, 163, 248.62019226120793, 0
163, 83, 248.62019226120793, 0
167, 167, 250.185930859431, 0
780, 167, 250.185930859431, 0
167, 87, 250.185930859431, 0
170, 170, 250.68306683938587, 0
776, 170, 250.68306683938587, 0
170, 90, 250.68306683938587, 0
173, 173, 252.3430205097815, 0
773, 173, 252.3430205097815, 0
173, 93, 252.3430205097815, 0
177, 177, 254.043303395307, 0
770, 177, 254.043303395307, 0
177, 97, 254.043303395307, 0
180, 180, 254.70963860835735, 0
766, 180, 254.70963860835735, 0
180, 100, 254.70963860835735, 0
183, 183, 256.4995126701024, 0
763, 183, 256.4995126701024, 0
183, 103, 256.4995126701024, 0
187, 187, 258.3273117577776, 0
760, 187, 258.3273117577776, 0
187, 107, 258.3273117577776, 0
190, 190, 259.15632348063593, 0
756, 190, 259.15632348063593, 0
190, 110, 259.15632348063593, 0
193, 193, 261.0689564080724, 0
753, 193, 261.0689564080724, 0
193, 113, 261.0689564080724, 0
197, 197, 263.0171097096157, 0
750, 197, 263.0171097096157, 0
197, 117, 263.0171097096157, 0
200, 200, 264.0018939326004, 0
746, 200, 264.0018939326004, 0
200, 120, 264.0018939326004, 0
203, 203, 266.03007348794233, 0
743, 203, 266.03007348794233, 0
203, 123, 266.03007348794233, 0
207, 207, 268.09140232390894, 0
740, 207, 268.09140232390894, 0
207, 127, 268.09140232390894, 0
210, 210, 269.2248131209306, 0
736, 210, 269.2248131209306, 0
210, 130, 269.2248131209306, 0
213, 213, 271.3613826615718, 0
733, 213, 271.3613826615718, 0
213, 133, 271.3613826615718, 0
217, 217, 268.5386378158644, 0
730, 217, 268.5386378158644, 0
217, 137, 268.5386378158644, 0
220, 220, 264.8339102154405, 0
726, 220, 264.8339102154405, 0
220, 140, 264.8339102154405, 0
223, 223, 261.6906570743404, 0
723, 223, 261.6906570743404, 0
223, 143, 261.6906570743404, 0
227, 227, 258.55947091530027, 0
720, 227, 258.55947091530027, 0
227, 147, 258.55947091530027, 0
230, 230, 254.503438090726, 0
716, 230, 254.503438090726, 0
230, 150, 254.503438090726, 0
233, 233, 251.3901350490906, 0
713, 233, 251.3901350490906, 0
233, 153, 251.3901350490906, 0
237, 237, 248.29015284541592, 0
710, 237, 248.29015284541592, 0
237, 157, 248.29015284541592, 0
240, 240, 244.24782496472716, 0
706, 240, 244.24782496472716, 0
240, 160, 244.24782496472716, 0
243, 243, 241.16799124261908, 0
703, 243, 241.16799124261908, 0
243, 163, 241.16799124261908, 0
247, 247, 238.10291892372928, 0
700, 247, 238.10291892372928, 0
247, 167, 238.10291892372928, 0
250, 250, 234.07691043757393, 0
696, 250, 234.07691043757393, 0
250, 170, 234.07691043757393, 0
253, 253, 231.03462943896528, 0
693, 253, 231.03462943896528, 0
253, 173, 231.03462943896528, 0
257, 257, 228.00877176108818, 0
690, 257, 228.00877176108818, 0
257, 177, 228.00877176108818, 0
260, 260, 224.0022321317357, 0
686, 260, 224.0022321317357, 0
260, 180, 224.0022321317357, 0
263, 263, 221.00226243185838, 0
683, 263, 221.00226243185838, 0
263, 183, 221.00226243185838, 0
267, 267, 218.02064122463267, 0
680, 267, 218.02064122463267, 0
267, 187, 218.02064122463267, 0
270, 270, 214.03737991294884, 0
676, 270, 214.03737991294884, 0
270, 190, 214.03737991294884, 0
273, 273, 211.0852908186641, 0
673, 273, 211.0852908186641, 0
273, 193, 211.0852908186641, 0
277, 277, 208.153789300123, 0
670, 277, 208.153789300123, 0
277, 197, 208.153789300123, 0
280, 280, 204.1984329028996, 0
666, 280, 204.1984329028996, 0
280, 200, 204.1984329028996, 0
283, 283, 201.30076999355964, 0
663, 283, 201.30076999355964, 0
283, 203, 201.30076999355964, 0
287, 287, 198.4263087395419, 0
660, 287, 198.4263087395419, 0
287, 207, 198.4263087395419, 0
290, 290, 194.50449866262733, 0
656, 290, 194.50449866262733, 0
290, 210, 194.50449866262733, 0
293, 293, 191.66898549321954, 0
653, 293, 191.66898549321954, 0
293, 213, 191.66898549321954, 0
297, 297, 188.85973631242842, 0
650, 297, 188.85973631242842, 0
297, 217, 188.85973631242842, 0
300, 300, 184.97837711473198, 0
646, 300, 184.97837711473198, 0
300, 220, 184.97837711473198, 0
303, 303, 182.21415971323415, 0
643, 303, 182.21415971323415, 0
303, 223, 182.21415971323415, 0
307, 307, 179.47980387776224, 0
640, 307, 179.47980387776224, 0
307, 227, 179.47980387776224, 0
310, 310, 176.7766952966369, 0
636, 310, 176.7766952966369, 0
310, 230, 176.7766952966369, 0
313, 313, 172.96531444194238, 0
633, 313, 172.96531444194238, 0
313, 233, 172.96531444194238, 0
317, 317, 170.31735084835015, 0
630, 317, 170.31735084835015, 0
317, 237, 170.31735084835015, 0
320, 320, 167.70509831248424, 0
626, 320, 167.70509831248424, 0
320, 240, 167.70509831248424, 0
323, 323, 159.05030650709227, 0
623, 323, 159.05030650709227, 0
323, 243, 159.05030650709227, 0
327, 327, 151.63442880823604, 0
620, 327, 151.63442880823604, 0
327, 247, 151.63442880823604, 0
330, 330, 144.30869689661813, 1
616, 330, 144.30869689661813, 0
330, 250, 144.30869689661813, 0
333, 333, 139.48835076808385, 1
613, 333, 139.48835076808385, 0
333, 253, 139.48835076808385, 0
337, 337, 135.9154148726332, 1
610, 337, 135.9154148726332, 0
337, 257, 135.9154148726332, 0
340, 340, 132.38202294873727, 1
606, 340, 132.38202294873727, 0
340, 260, 132.38202294873727, 0
343, 343, 127.73801313626261, 1
603, 343, 127.73801313626261, 0
343, 263, 127.73801313626261, 0
347, 347, 124.31009613060397, 1
600, 347, 124.31009613060397, 0
347, 267, 124.31009613060397, 0
350, 350, 120.93386622447825, 1
596, 350, 120.93386622447825, 0
350, 270, 120.93386622447825, 0
353, 353, 116.52038448271615, 1
593, 353, 116.52038448271615, 0
353, 273, 116.52038448271615, 0
357, 357, 113.28283188550682, 1
590, 357, 113.28283188550682, 0
357, 277, 113.28283188550682, 0
360, 360, 110.11357772772621, 1
586, 360, 110.11357772772621, 0
360, 280, 110.11357772772621, 0
363, 363, 106.07544484940895, 1
583, 363, 106.07544484940895, 0
363, 283, 106.07544484940895, 0
367, 367, 103.69667304209909, 1
580, 367, 103.69667304209909, 0
367, 287, 103.69667304209909, 0
370, 370, 101.9803902718557, 1
576, 370, 101.9803902718557, 0
370, 290, 101.9803902718557, 0
373, 373, 100.2845950283492, 1
573, 373, 100.2845950283492, 0
373, 293, 100.2845950283492, 0
377, 377, 100.08995953640904, 1
570, 377, 100.08995953640904, 0
377, 297, 100.08995953640904, 0
380, 380, 100.62305898749054, 1
566, 380, 100.62305898749054, 0
380, 300, 100.62305898749054, 0
383, 383, 98.97979591815695, 1
563, 383, 98.97979591815695, 0
383, 303, 98.97979591815695, 0
387, 387, 97.94386147176351, 1
560, 387, 97.94386147176351, 0
387, 307, 97.94386147176351, 0
390, 390, 97.082439194738, 1
556, 390, 97.082439194738, 0
390, 310, 97.082439194738, 0
393, 393, 96.21330469326995, 1
553, 393, 96.21330469326995, 0
393, 313, 96.21330469326995, 0
397, 397, 95.77577981932593, 1
550, 397, 95.77577981932593, 0
397, 317, 95.77577981932593, 0
400, 400, 95.524865872714, 1
546, 400, 95.524865872714, 0
400, 320, 95.524865872714, 0
403, 403, 95.4829827770373, 1
543, 403, 95.4829827770373, 0
403, 323, 95.4829827770373, 0
